post_id,user_id,post_date,feature,likes,comments,follows_gained
2067,u_207743,2026-06-16,upscaler_4k8k,51,1,0
2068,u_207745,2026-06-05,object_remover,3,0,0
2069,u_207745,2026-05-28,text_to_image,12,3,0
2070,u_207747,2026-05-14,upscaler_4k8k,2,1,0
2071,u_207752,2026-06-11,style_transfer,9,1,0
2072,u_207753,2026-04-21,image_to_image,2,3,0
2073,u_207755,2026-06-16,object_remover,33,1,1
2074,u_207760,2026-05-11,background_remover,1,0,0
2075,u_207763,2026-05-21,background_remover,11,2,0
2076,u_207765,2026-04-22,text_to_image,45,0,0
2077,u_207772,2026-05-06,object_remover,6,2,0
2078,u_207776,2026-05-21,image_to_image,1,0,0
2079,u_207789,2026-06-19,video_generation,20,0,0
2080,u_207790,2026-06-02,text_to_image,32,2,1
2081,u_207790,2026-06-14,avatar_generator,24,0,0
2082,u_207794,2026-06-25,text_to_image,51,1,0
2083,u_207822,2026-03-30,avatar_generator,15,0,0
2084,u_207825,2026-04-19,avatar_generator,18,6,0
2085,u_207826,2026-06-22,text_to_image,20,2,1
2086,u_207827,2026-06-09,avatar_generator,6,0,0
2087,u_207827,2026-06-02,text_to_image,9,1,0
2088,u_207832,2026-06-28,text_to_image,6,3,0
2089,u_207832,2026-05-06,video_generation,5,0,0
2090,u_207837,2026-04-16,style_transfer,2,2,1
2091,u_207837,2026-06-20,outpaint_expand,45,0,0
2092,u_207840,2026-06-18,logo_maker,11,1,0
2093,u_207841,2026-06-07,ai_headshot,10,1,0
2094,u_207849,2026-05-08,video_generation,18,5,0
2095,u_207852,2026-06-16,upscaler_4k8k,5,2,0
2096,u_207857,2026-06-20,background_remover,16,4,0
2097,u_207857,2026-05-25,flyer_poster_maker,27,0,0
2098,u_207863,2026-06-21,image_to_image,5,8,0
2099,u_207865,2026-05-29,logo_maker,7,1,0
2100,u_207865,2026-06-12,object_remover,4,2,0
2101,u_207866,2026-04-27,logo_maker,30,3,0
2102,u_207869,2026-05-30,text_to_image,23,1,0
2103,u_207877,2026-06-27,text_to_image,2,2,0
2104,u_207881,2026-06-24,outpaint_expand,23,4,0
2105,u_207897,2026-04-03,text_to_image,16,3,0
2106,u_207899,2026-05-11,text_to_image,74,0,0
2107,u_207899,2026-05-11,image_to_image,2,2,0
2108,u_207909,2026-05-27,tattoo_generator,44,1,0
2109,u_207911,2026-04-12,flyer_poster_maker,30,0,1
2110,u_207912,2026-06-20,background_remover,1,2,0
2111,u_207915,2026-04-02,text_to_image,15,2,1
2112,u_207916,2026-04-11,background_remover,68,3,0
2113,u_207916,2026-04-07,image_to_image,46,0,0
2114,u_207918,2026-05-03,text_to_image,0,2,1
2115,u_207918,2026-05-07,video_generation,7,0,0
2116,u_207924,2026-03-27,object_remover,30,1,0
2117,u_207929,2026-04-11,text_to_image,5,9,0
2118,u_207930,2026-05-26,text_to_image,2,0,0
2119,u_207934,2026-06-13,image_to_image,43,1,2
2120,u_207944,2026-04-28,product_mockup,18,2,0
2121,u_207947,2026-05-30,image_to_image,17,2,1
2122,u_207950,2026-06-16,logo_maker,12,1,0
2123,u_207959,2026-06-16,outpaint_expand,27,0,0
2124,u_207965,2026-05-19,text_to_image,10,1,0
2125,u_207966,2026-03-30,image_to_image,0,0,0
2126,u_207966,2026-04-24,upscaler_4k8k,13,1,1
2127,u_207967,2026-04-10,upscaler_4k8k,0,1,0
2128,u_207968,2026-06-04,tattoo_generator,35,0,0
2129,u_207968,2026-03-18,ai_headshot,10,0,0
2130,u_207970,2026-06-22,ai_headshot,1,3,0
2131,u_207972,2026-03-25,tattoo_generator,24,0,0
2132,u_207972,2026-04-14,avatar_generator,19,0,0
2133,u_207979,2026-06-07,video_generation,9,2,0
2134,u_207985,2026-06-11,video_generation,11,0,0
2135,u_207986,2026-05-15,background_remover,2,0,0
2136,u_207997,2026-05-13,text_to_image,15,0,0
