subscription_event_id,user_id,event_date,event_type,plan_name,price_usd
560,u_200474,2026-04-06,account_created,free,0.0
561,u_200474,2026-04-07,upgrade,pro_monthly,9.99
562,u_200475,2026-03-01,account_created,free,0.0
563,u_200476,2026-05-08,account_created,free,0.0
564,u_200477,2026-05-24,account_created,free,0.0
565,u_200477,2026-05-28,upgrade,pro_monthly,9.99
566,u_200478,2026-06-20,account_created,free,0.0
567,u_200478,2026-06-25,upgrade,pro_monthly,9.99
568,u_200479,2026-04-14,account_created,free,0.0
569,u_200480,2026-04-01,account_created,free,0.0
570,u_200481,2026-03-22,account_created,free,0.0
571,u_200482,2026-04-27,account_created,free,0.0
572,u_200483,2026-05-06,account_created,free,0.0
573,u_200483,2026-05-07,upgrade,pro_monthly,9.99
574,u_200484,2026-06-18,account_created,free,0.0
575,u_200485,2026-06-20,account_created,free,0.0
576,u_200486,2026-04-01,account_created,free,0.0
577,u_200487,2026-06-20,account_created,free,0.0
578,u_200487,2026-06-27,upgrade,pro_annual,79.99
579,u_200488,2026-04-15,account_created,free,0.0
580,u_200488,2026-04-17,upgrade,pro_monthly,9.99
581,u_200489,2026-04-18,account_created,free,0.0
582,u_200490,2026-03-26,account_created,free,0.0
583,u_200491,2026-05-05,account_created,free,0.0
584,u_200492,2026-05-07,account_created,free,0.0
585,u_200492,2026-05-09,upgrade,pro_monthly,9.99
586,u_200493,2026-06-19,account_created,free,0.0
587,u_200494,2026-03-13,account_created,free,0.0
588,u_200495,2026-03-17,account_created,free,0.0
589,u_200496,2026-03-31,account_created,free,0.0
590,u_200497,2026-03-03,account_created,free,0.0
591,u_200498,2026-05-26,account_created,free,0.0
592,u_200499,2026-03-01,account_created,free,0.0
593,u_200499,2026-03-05,upgrade,pro_monthly,9.99
594,u_200500,2026-05-21,account_created,free,0.0
595,u_200501,2026-06-11,account_created,free,0.0
596,u_200502,2026-06-19,account_created,free,0.0
597,u_200502,2026-06-28,upgrade,pro_annual,79.99
598,u_200503,2026-03-07,account_created,free,0.0
599,u_200504,2026-05-10,account_created,free,0.0
600,u_200505,2026-03-05,account_created,free,0.0
601,u_200505,2026-03-10,upgrade,pro_annual,79.99
602,u_200505,2026-05-06,cancellation,pro_annual,0.0
603,u_200506,2026-04-23,account_created,free,0.0
604,u_200507,2026-05-21,account_created,free,0.0
605,u_200507,2026-05-30,upgrade,pro_annual,79.99
606,u_200508,2026-05-20,account_created,free,0.0
607,u_200509,2026-05-19,account_created,free,0.0
608,u_200510,2026-04-15,account_created,free,0.0
609,u_200511,2026-04-04,account_created,free,0.0
610,u_200512,2026-06-12,account_created,free,0.0
611,u_200513,2026-05-20,account_created,free,0.0
612,u_200513,2026-05-23,upgrade,pro_annual,79.99
613,u_200513,2026-06-05,cancellation,pro_annual,0.0
614,u_200514,2026-04-05,account_created,free,0.0
615,u_200515,2026-04-14,account_created,free,0.0
616,u_200516,2026-05-11,account_created,free,0.0
617,u_200517,2026-05-06,account_created,free,0.0
618,u_200518,2026-05-23,account_created,free,0.0
619,u_200518,2026-05-26,upgrade,pro_annual,79.99
620,u_200519,2026-06-18,account_created,free,0.0
621,u_200520,2026-04-06,account_created,free,0.0
622,u_200520,2026-04-11,upgrade,pro_monthly,9.99
623,u_200521,2026-04-20,account_created,free,0.0
624,u_200522,2026-05-15,account_created,free,0.0
625,u_200523,2026-04-23,account_created,free,0.0
626,u_200524,2026-04-14,account_created,free,0.0
627,u_200525,2026-04-29,account_created,free,0.0
628,u_200526,2026-05-23,account_created,free,0.0
629,u_200527,2026-04-15,account_created,free,0.0
630,u_200528,2026-03-19,account_created,free,0.0
631,u_200529,2026-03-23,account_created,free,0.0
632,u_200530,2026-03-10,account_created,free,0.0
633,u_200531,2026-03-05,account_created,free,0.0
634,u_200532,2026-04-10,account_created,free,0.0
635,u_200533,2026-03-14,account_created,free,0.0
636,u_200534,2026-03-07,account_created,free,0.0
637,u_200534,2026-03-15,upgrade,pro_monthly,9.99
638,u_200535,2026-04-30,account_created,free,0.0
639,u_200536,2026-03-17,account_created,free,0.0
640,u_200537,2026-05-25,account_created,free,0.0
641,u_200537,2026-05-26,upgrade,pro_monthly,9.99
642,u_200538,2026-05-28,account_created,free,0.0
643,u_200539,2026-05-17,account_created,free,0.0
644,u_200540,2026-03-30,account_created,free,0.0
645,u_200541,2026-04-14,account_created,free,0.0
646,u_200542,2026-05-14,account_created,free,0.0
647,u_200543,2026-06-08,account_created,free,0.0
648,u_200544,2026-06-16,account_created,free,0.0
649,u_200545,2026-05-31,account_created,free,0.0
650,u_200546,2026-04-11,account_created,free,0.0
651,u_200547,2026-05-16,account_created,free,0.0
652,u_200547,2026-05-25,upgrade,pro_annual,79.99
653,u_200548,2026-03-19,account_created,free,0.0
654,u_200548,2026-03-27,upgrade,pro_monthly,9.99
655,u_200549,2026-05-20,account_created,free,0.0
656,u_200550,2026-05-07,account_created,free,0.0
657,u_200550,2026-05-09,upgrade,pro_monthly,9.99
658,u_200551,2026-05-13,account_created,free,0.0
659,u_200552,2026-06-01,account_created,free,0.0
660,u_200553,2026-03-26,account_created,free,0.0
661,u_200554,2026-04-06,account_created,free,0.0
662,u_200555,2026-05-24,account_created,free,0.0
663,u_200556,2026-05-29,account_created,free,0.0
664,u_200557,2026-03-15,account_created,free,0.0
665,u_200558,2026-03-09,account_created,free,0.0
666,u_200559,2026-03-26,account_created,free,0.0
667,u_200559,2026-03-29,upgrade,pro_monthly,9.99
668,u_200560,2026-05-28,account_created,free,0.0
669,u_200561,2026-06-11,account_created,free,0.0
670,u_200562,2026-04-27,account_created,free,0.0
671,u_200563,2026-03-30,account_created,free,0.0
672,u_200563,2026-04-02,upgrade,pro_monthly,9.99
673,u_200564,2026-03-09,account_created,free,0.0
674,u_200565,2026-03-31,account_created,free,0.0
675,u_200566,2026-05-16,account_created,free,0.0
676,u_200567,2026-04-21,account_created,free,0.0
677,u_200567,2026-04-22,upgrade,enterprise,299.0
678,u_200568,2026-03-10,account_created,free,0.0
679,u_200569,2026-05-26,account_created,free,0.0
680,u_200569,2026-05-31,upgrade,pro_monthly,9.99
681,u_200570,2026-05-12,account_created,free,0.0
682,u_200571,2026-06-01,account_created,free,0.0
683,u_200572,2026-03-18,account_created,free,0.0
684,u_200573,2026-06-01,account_created,free,0.0
685,u_200574,2026-05-14,account_created,free,0.0
686,u_200575,2026-06-08,account_created,free,0.0
687,u_200576,2026-04-09,account_created,free,0.0
688,u_200577,2026-04-04,account_created,free,0.0
689,u_200577,2026-04-12,upgrade,pro_annual,79.99
690,u_200578,2026-05-21,account_created,free,0.0
691,u_200578,2026-05-26,upgrade,pro_monthly,9.99
692,u_200579,2026-06-11,account_created,free,0.0
693,u_200580,2026-03-15,account_created,free,0.0
694,u_200580,2026-03-21,upgrade,pro_monthly,9.99
695,u_200580,2026-04-01,cancellation,pro_monthly,0.0
696,u_200581,2026-05-14,account_created,free,0.0
697,u_200582,2026-03-03,account_created,free,0.0
698,u_200582,2026-03-07,upgrade,pro_annual,79.99
699,u_200583,2026-03-10,account_created,free,0.0
700,u_200584,2026-03-04,account_created,free,0.0
701,u_200585,2026-06-15,account_created,free,0.0
702,u_200586,2026-03-02,account_created,free,0.0
703,u_200587,2026-05-08,account_created,free,0.0
704,u_200587,2026-05-16,upgrade,pro_annual,79.99
705,u_200588,2026-06-21,account_created,free,0.0
706,u_200588,2026-06-22,upgrade,pro_annual,79.99
707,u_200589,2026-06-13,account_created,free,0.0
708,u_200590,2026-05-20,account_created,free,0.0
709,u_200591,2026-04-28,account_created,free,0.0
710,u_200591,2026-05-02,upgrade,enterprise,299.0
711,u_200592,2026-03-30,account_created,free,0.0
712,u_200592,2026-03-31,upgrade,pro_monthly,9.99
713,u_200593,2026-05-31,account_created,free,0.0
714,u_200594,2026-06-13,account_created,free,0.0
715,u_200595,2026-03-16,account_created,free,0.0
716,u_200596,2026-03-09,account_created,free,0.0
717,u_200597,2026-03-21,account_created,free,0.0
718,u_200598,2026-05-13,account_created,free,0.0
719,u_200599,2026-05-27,account_created,free,0.0
720,u_200600,2026-03-21,account_created,free,0.0
721,u_200601,2026-03-09,account_created,free,0.0
722,u_200602,2026-03-03,account_created,free,0.0
723,u_200603,2026-03-19,account_created,free,0.0
724,u_200604,2026-03-07,account_created,free,0.0
725,u_200605,2026-03-21,account_created,free,0.0
726,u_200606,2026-06-07,account_created,free,0.0
727,u_200607,2026-03-08,account_created,free,0.0
728,u_200608,2026-04-05,account_created,free,0.0
729,u_200609,2026-03-29,account_created,free,0.0
730,u_200610,2026-03-05,account_created,free,0.0
731,u_200611,2026-06-17,account_created,free,0.0
732,u_200611,2026-06-26,upgrade,pro_monthly,9.99
733,u_200612,2026-06-14,account_created,free,0.0
734,u_200613,2026-06-08,account_created,free,0.0
735,u_200614,2026-03-12,account_created,free,0.0
736,u_200615,2026-05-10,account_created,free,0.0
737,u_200616,2026-03-08,account_created,free,0.0
738,u_200617,2026-03-22,account_created,free,0.0
739,u_200618,2026-05-21,account_created,free,0.0
740,u_200619,2026-03-13,account_created,free,0.0
741,u_200620,2026-04-15,account_created,free,0.0
742,u_200621,2026-05-22,account_created,free,0.0
743,u_200622,2026-05-15,account_created,free,0.0
744,u_200623,2026-05-18,account_created,free,0.0
745,u_200624,2026-04-28,account_created,free,0.0
746,u_200625,2026-06-11,account_created,free,0.0
747,u_200626,2026-03-25,account_created,free,0.0
748,u_200627,2026-04-18,account_created,free,0.0
749,u_200628,2026-06-06,account_created,free,0.0
750,u_200629,2026-06-12,account_created,free,0.0
751,u_200630,2026-04-19,account_created,free,0.0
752,u_200631,2026-06-16,account_created,free,0.0
753,u_200632,2026-03-13,account_created,free,0.0
754,u_200633,2026-03-23,account_created,free,0.0
755,u_200633,2026-03-27,upgrade,pro_monthly,9.99
756,u_200634,2026-04-28,account_created,free,0.0
757,u_200635,2026-05-13,account_created,free,0.0
758,u_200635,2026-05-14,upgrade,enterprise,299.0
759,u_200636,2026-04-25,account_created,free,0.0
760,u_200637,2026-06-06,account_created,free,0.0
761,u_200638,2026-03-21,account_created,free,0.0
762,u_200639,2026-06-13,account_created,free,0.0
763,u_200640,2026-05-24,account_created,free,0.0
764,u_200641,2026-03-30,account_created,free,0.0
765,u_200642,2026-03-25,account_created,free,0.0
766,u_200643,2026-06-19,account_created,free,0.0
767,u_200644,2026-04-28,account_created,free,0.0
768,u_200645,2026-03-29,account_created,free,0.0
769,u_200645,2026-04-02,upgrade,pro_monthly,9.99
770,u_200646,2026-05-22,account_created,free,0.0
771,u_200647,2026-04-13,account_created,free,0.0
772,u_200648,2026-03-23,account_created,free,0.0
773,u_200649,2026-06-13,account_created,free,0.0
774,u_200650,2026-03-30,account_created,free,0.0
775,u_200650,2026-04-01,upgrade,pro_monthly,9.99
776,u_200651,2026-04-17,account_created,free,0.0
777,u_200652,2026-05-02,account_created,free,0.0
778,u_200653,2026-06-13,account_created,free,0.0
779,u_200654,2026-03-31,account_created,free,0.0
780,u_200655,2026-04-11,account_created,free,0.0
781,u_200656,2026-06-14,account_created,free,0.0
782,u_200657,2026-03-02,account_created,free,0.0
783,u_200657,2026-03-11,upgrade,pro_monthly,9.99
784,u_200658,2026-04-25,account_created,free,0.0
785,u_200659,2026-05-12,account_created,free,0.0
786,u_200660,2026-06-15,account_created,free,0.0
787,u_200661,2026-05-28,account_created,free,0.0
788,u_200662,2026-05-31,account_created,free,0.0
789,u_200663,2026-05-24,account_created,free,0.0
790,u_200663,2026-05-25,upgrade,pro_monthly,9.99
791,u_200664,2026-05-23,account_created,free,0.0
792,u_200665,2026-06-02,account_created,free,0.0
793,u_200666,2026-06-07,account_created,free,0.0
794,u_200667,2026-05-12,account_created,free,0.0
795,u_200668,2026-05-01,account_created,free,0.0
796,u_200669,2026-04-10,account_created,free,0.0
797,u_200670,2026-03-24,account_created,free,0.0
798,u_200671,2026-05-25,account_created,free,0.0
799,u_200672,2026-04-23,account_created,free,0.0
800,u_200673,2026-04-28,account_created,free,0.0
801,u_200673,2026-05-03,upgrade,pro_annual,79.99
802,u_200674,2026-06-14,account_created,free,0.0
803,u_200674,2026-06-23,upgrade,pro_monthly,9.99
804,u_200675,2026-03-10,account_created,free,0.0
805,u_200676,2026-06-12,account_created,free,0.0
806,u_200677,2026-05-13,account_created,free,0.0
807,u_200677,2026-05-20,upgrade,pro_monthly,9.99
808,u_200678,2026-03-21,account_created,free,0.0
809,u_200679,2026-06-11,account_created,free,0.0
810,u_200680,2026-03-26,account_created,free,0.0
811,u_200681,2026-05-05,account_created,free,0.0
812,u_200682,2026-06-05,account_created,free,0.0
813,u_200683,2026-05-27,account_created,free,0.0
814,u_200684,2026-04-09,account_created,free,0.0
815,u_200684,2026-04-13,upgrade,pro_monthly,9.99
816,u_200685,2026-05-13,account_created,free,0.0
817,u_200686,2026-03-27,account_created,free,0.0
818,u_200687,2026-05-31,account_created,free,0.0
819,u_200688,2026-06-12,account_created,free,0.0
820,u_200689,2026-03-10,account_created,free,0.0
821,u_200690,2026-04-07,account_created,free,0.0
822,u_200691,2026-06-08,account_created,free,0.0
823,u_200692,2026-04-05,account_created,free,0.0
824,u_200693,2026-03-22,account_created,free,0.0
825,u_200694,2026-03-11,account_created,free,0.0
826,u_200694,2026-03-20,upgrade,pro_monthly,9.99
827,u_200695,2026-04-06,account_created,free,0.0
828,u_200696,2026-04-29,account_created,free,0.0
829,u_200697,2026-05-15,account_created,free,0.0
830,u_200698,2026-03-02,account_created,free,0.0
831,u_200699,2026-05-06,account_created,free,0.0
832,u_200699,2026-05-15,upgrade,pro_annual,79.99
833,u_200700,2026-06-04,account_created,free,0.0
834,u_200700,2026-06-08,upgrade,pro_monthly,9.99
835,u_200701,2026-05-05,account_created,free,0.0
836,u_200701,2026-05-12,upgrade,pro_monthly,9.99
837,u_200702,2026-06-06,account_created,free,0.0
838,u_200703,2026-04-08,account_created,free,0.0
839,u_200704,2026-04-17,account_created,free,0.0
840,u_200705,2026-05-18,account_created,free,0.0
841,u_200706,2026-06-14,account_created,free,0.0
842,u_200707,2026-06-05,account_created,free,0.0
843,u_200708,2026-04-28,account_created,free,0.0
844,u_200708,2026-05-03,upgrade,pro_monthly,9.99
845,u_200709,2026-06-11,account_created,free,0.0
846,u_200710,2026-05-29,account_created,free,0.0
847,u_200711,2026-05-23,account_created,free,0.0
848,u_200712,2026-05-09,account_created,free,0.0
849,u_200713,2026-06-11,account_created,free,0.0
850,u_200713,2026-06-14,upgrade,pro_monthly,9.99
851,u_200714,2026-05-30,account_created,free,0.0
852,u_200715,2026-05-05,account_created,free,0.0
853,u_200716,2026-03-27,account_created,free,0.0
854,u_200717,2026-03-20,account_created,free,0.0
855,u_200718,2026-05-15,account_created,free,0.0
856,u_200718,2026-05-23,upgrade,pro_annual,79.99
857,u_200719,2026-05-29,account_created,free,0.0
858,u_200720,2026-04-05,account_created,free,0.0
859,u_200721,2026-03-16,account_created,free,0.0
860,u_200722,2026-03-20,account_created,free,0.0
861,u_200723,2026-06-03,account_created,free,0.0
862,u_200724,2026-03-22,account_created,free,0.0
863,u_200725,2026-05-06,account_created,free,0.0
864,u_200726,2026-03-16,account_created,free,0.0
865,u_200727,2026-05-30,account_created,free,0.0
866,u_200728,2026-05-21,account_created,free,0.0
867,u_200729,2026-05-23,account_created,free,0.0
868,u_200730,2026-06-18,account_created,free,0.0
869,u_200731,2026-03-01,account_created,free,0.0
870,u_200732,2026-03-30,account_created,free,0.0
871,u_200733,2026-04-28,account_created,free,0.0
872,u_200734,2026-04-03,account_created,free,0.0
873,u_200735,2026-03-10,account_created,free,0.0
874,u_200736,2026-06-19,account_created,free,0.0
875,u_200737,2026-04-29,account_created,free,0.0
876,u_200738,2026-04-29,account_created,free,0.0
877,u_200739,2026-06-19,account_created,free,0.0
878,u_200740,2026-04-27,account_created,free,0.0
879,u_200741,2026-05-02,account_created,free,0.0
880,u_200742,2026-05-21,account_created,free,0.0
881,u_200743,2026-05-26,account_created,free,0.0
882,u_200744,2026-04-06,account_created,free,0.0
883,u_200744,2026-04-12,upgrade,pro_annual,79.99
884,u_200745,2026-05-07,account_created,free,0.0
885,u_200745,2026-05-13,upgrade,pro_annual,79.99
886,u_200746,2026-03-17,account_created,free,0.0
887,u_200746,2026-03-25,upgrade,pro_monthly,9.99
888,u_200746,2026-04-13,cancellation,pro_monthly,0.0
889,u_200747,2026-03-03,account_created,free,0.0
890,u_200748,2026-03-29,account_created,free,0.0
891,u_200749,2026-03-29,account_created,free,0.0
892,u_200750,2026-04-21,account_created,free,0.0
893,u_200751,2026-05-07,account_created,free,0.0
894,u_200752,2026-04-26,account_created,free,0.0
895,u_200753,2026-05-09,account_created,free,0.0
896,u_200754,2026-04-09,account_created,free,0.0
897,u_200755,2026-03-22,account_created,free,0.0
898,u_200755,2026-03-24,upgrade,pro_annual,79.99
899,u_200756,2026-06-10,account_created,free,0.0
900,u_200757,2026-05-06,account_created,free,0.0
901,u_200758,2026-06-10,account_created,free,0.0
902,u_200759,2026-05-16,account_created,free,0.0
903,u_200759,2026-05-21,upgrade,pro_monthly,9.99
904,u_200760,2026-04-21,account_created,free,0.0
905,u_200761,2026-03-27,account_created,free,0.0
906,u_200761,2026-03-29,upgrade,pro_annual,79.99
907,u_200762,2026-04-16,account_created,free,0.0
908,u_200762,2026-04-21,upgrade,pro_monthly,9.99
909,u_200763,2026-06-04,account_created,free,0.0
910,u_200764,2026-05-05,account_created,free,0.0
911,u_200765,2026-05-24,account_created,free,0.0
912,u_200765,2026-05-28,upgrade,pro_monthly,9.99
913,u_200766,2026-03-18,account_created,free,0.0
914,u_200767,2026-05-18,account_created,free,0.0
915,u_200768,2026-05-24,account_created,free,0.0
916,u_200769,2026-03-29,account_created,free,0.0
917,u_200769,2026-03-30,upgrade,pro_annual,79.99
918,u_200770,2026-05-01,account_created,free,0.0
