user_id,signup_date,acquisition_channel,country,platform,plan_tier,age_bucket,app_version,os_version
u_200338,2026-05-06,referral,Turkey,Android,free,25-34,7.0.1,13
u_200339,2026-04-22,influencer,United States,Android,free,25-34,6.9.2,14
u_200340,2026-03-07,paid_search,United Arab Emirates,Web,free,18-24,7.1.0,n/a
u_200341,2026-05-03,paid_search,United Kingdom,Android,free,25-34,6.9.2,14
u_200342,2026-06-21,referral,United States,Android,free,18-24,7.0.1,14
u_200343,2026-06-14,influencer,United States,Android,free,18-24,7.1.0,14
u_200344,2026-03-04,organic_search,United States,Android,free,18-24,6.9.2,15
u_200345,2026-06-11,referral,Pakistan,iOS,free,18-24,7.0.1,16.5
u_200346,2026-06-20,influencer,Turkey,Android,pro_monthly,18-24,7.1.0,14
u_200347,2026-06-03,organic_search,United Arab Emirates,Android,free,18-24,7.0.0,13
u_200348,2026-03-17,paid_search,United States,iOS,pro_monthly,45+,7.0.0,16.5
u_200349,2026-04-23,organic_search,Nigeria,iOS,free,18-24,7.0.0,17.4
u_200350,2026-04-22,paid_social,Turkey,Web,free,18-24,7.1.0,n/a
u_200351,2026-03-25,paid_social,Pakistan,Android,free,18-24,7.0.1,12
u_200352,2026-04-09,influencer,Pakistan,iOS,free,45+,7.1.0,18.2
u_200353,2026-03-27,organic_search,United Arab Emirates,Android,free,13-17,6.9.2,15
u_200354,2026-05-26,paid_search,Turkey,Android,free,45+,7.1.0,12
u_200355,2026-04-27,organic_search,United Kingdom,Android,free,18-24,7.0.0,13
u_200356,2026-03-13,influencer,Philippines,Web,free,35-44,7.1.0,n/a
u_200357,2026-04-03,paid_social,Germany,Android,pro_monthly,35-44,6.9.0,15
u_200358,2026-03-10,paid_social,India,Android,free,35-44,7.0.1,12
u_200359,2026-03-23,organic_search,Indonesia,Android,free,25-34,7.1.0,14
u_200360,2026-03-31,organic_search,United States,Android,free,35-44,6.8.0,14
u_200361,2026-05-11,paid_social,Philippines,iOS,free,25-34,7.1.0,18.0
u_200362,2026-05-14,influencer,India,iOS,free,25-34,7.1.0,17.4
u_200363,2026-06-14,organic_search,United States,Android,free,18-24,6.9.2,15
u_200364,2026-03-16,organic_search,United Arab Emirates,Android,free,25-34,7.1.0,12
u_200365,2026-05-04,app_store_browse,Saudi Arabia,Android,free,25-34,7.1.0,12
u_200366,2026-06-09,influencer,India,Web,pro_monthly,25-34,7.0.1,n/a
u_200367,2026-04-22,paid_search,Turkey,iOS,free,18-24,7.1.0,17.4
u_200368,2026-06-08,paid_social,Turkey,iOS,free,18-24,6.9.2,18.2
u_200369,2026-06-10,paid_social,Saudi Arabia,iOS,pro_annual,18-24,7.1.0,17.0
u_200370,2026-04-03,paid_search,Philippines,Android,free,25-34,6.8.0,14
u_200371,2026-03-08,referral,United Kingdom,iOS,free,45+,7.0.0,16.5
u_200372,2026-05-27,organic_search,Turkey,Android,free,18-24,7.0.0,12
u_200373,2026-05-07,paid_social,Pakistan,iOS,free,18-24,7.0.1,16.5
u_200374,2026-06-07,organic_search,United States,Web,free,45+,7.1.0,n/a
u_200375,2026-05-23,app_store_browse,India,Android,pro_monthly,25-34,7.0.1,14
u_200376,2026-03-28,app_store_browse,Brazil,iOS,free,18-24,7.1.0,18.2
u_200377,2026-03-09,organic_search,Indonesia,iOS,pro_annual,18-24,6.8.0,17.0
u_200378,2026-06-01,organic_search,Nigeria,Android,pro_annual,13-17,6.8.0,13
u_200379,2026-04-25,paid_social,Saudi Arabia,Android,pro_annual,13-17,7.0.0,14
u_200380,2026-03-29,organic_search,United Arab Emirates,Web,free,13-17,6.9.0,n/a
u_200381,2026-04-27,paid_social,India,Web,free,18-24,7.0.1,n/a
u_200382,2026-04-17,paid_social,United Arab Emirates,Android,free,18-24,7.1.0,15
u_200383,2026-03-04,paid_social,Pakistan,iOS,free,25-34,7.0.0,17.0
u_200384,2026-03-16,paid_social,Nigeria,Android,free,25-34,7.1.0,14
u_200385,2026-05-18,influencer,United States,Android,free,18-24,6.9.2,12
u_200386,2026-03-15,influencer,United States,Android,free,18-24,7.1.0,15
u_200387,2026-05-19,organic_search,India,Android,free,25-34,7.1.0,14
u_200388,2026-03-09,paid_social,United States,Web,pro_monthly,35-44,7.0.0,n/a
u_200389,2026-06-18,app_store_browse,United Kingdom,Web,free,35-44,7.0.0,n/a
u_200390,2026-04-05,paid_search,United States,Android,free,18-24,7.0.0,14
u_200391,2026-05-01,organic_search,Germany,Android,free,18-24,7.1.0,15
u_200392,2026-06-06,organic_search,United States,Web,free,25-34,7.0.1,n/a
u_200393,2026-05-06,paid_social,United States,iOS,free,13-17,7.1.0,18.2
u_200394,2026-04-04,organic_search,Indonesia,Android,free,45+,7.0.1,15
u_200395,2026-06-04,organic_search,Philippines,Android,free,18-24,7.0.0,13
u_200396,2026-03-30,paid_social,United Arab Emirates,Android,free,45+,6.8.0,15
u_200397,2026-03-21,app_store_browse,Brazil,Android,pro_monthly,35-44,6.8.0,13
u_200398,2026-04-11,organic_search,Indonesia,Android,free,25-34,7.1.0,12
u_200399,2026-03-27,paid_social,United Arab Emirates,iOS,free,35-44,6.9.0,16.5
u_200400,2026-05-26,referral,Indonesia,iOS,free,25-34,7.1.0,18.2
u_200401,2026-04-07,organic_search,India,iOS,pro_annual,25-34,7.0.1,18.0
u_200402,2026-03-16,organic_search,Saudi Arabia,Android,free,25-34,6.8.0,13
u_200403,2026-03-25,organic_search,India,Android,pro_monthly,18-24,7.0.1,13
u_200404,2026-05-04,paid_social,Pakistan,Android,free,25-34,7.0.1,12
u_200405,2026-03-15,influencer,United Arab Emirates,iOS,free,13-17,7.1.0,16.5
u_200406,2026-05-17,paid_social,Saudi Arabia,iOS,free,25-34,7.1.0,17.4
u_200407,2026-05-12,organic_search,Turkey,iOS,free,18-24,7.1.0,18.0
u_200408,2026-04-28,organic_search,Philippines,iOS,free,18-24,7.0.1,17.0
u_200409,2026-04-29,app_store_browse,Germany,iOS,free,18-24,7.1.0,17.0
u_200410,2026-05-17,organic_search,Turkey,iOS,free,25-34,6.9.0,17.4
u_200411,2026-04-05,paid_search,Indonesia,iOS,free,25-34,6.9.2,17.4
u_200412,2026-06-07,organic_search,United States,iOS,free,18-24,6.9.2,16.5
u_200413,2026-05-25,organic_search,Germany,iOS,free,25-34,7.0.1,17.0
u_200414,2026-06-05,app_store_browse,India,iOS,free,25-34,7.1.0,18.2
u_200415,2026-05-10,paid_social,United States,Web,free,25-34,7.1.0,n/a
u_200416,2026-03-16,paid_search,India,Android,free,25-34,7.0.0,14
u_200417,2026-06-11,organic_search,United Kingdom,iOS,free,35-44,7.0.1,17.0
u_200418,2026-04-12,influencer,Pakistan,iOS,free,18-24,7.0.1,18.2
u_200419,2026-04-20,paid_social,Saudi Arabia,Web,free,25-34,6.9.2,n/a
u_200420,2026-06-09,influencer,United States,Web,free,45+,6.8.0,n/a
u_200421,2026-05-24,organic_search,Pakistan,Web,free,45+,7.1.0,n/a
u_200422,2026-03-14,organic_search,Saudi Arabia,Android,free,18-24,7.1.0,12
u_200423,2026-03-26,referral,Germany,iOS,free,45+,7.1.0,17.4
u_200424,2026-04-07,influencer,United Kingdom,Android,free,18-24,7.0.0,14
u_200425,2026-05-23,paid_social,United Kingdom,iOS,free,18-24,7.0.1,16.5
u_200426,2026-03-18,referral,Indonesia,iOS,free,18-24,7.1.0,18.2
u_200427,2026-05-17,app_store_browse,India,iOS,free,35-44,6.9.2,18.2
u_200428,2026-05-11,paid_social,Indonesia,Android,pro_annual,25-34,6.9.0,13
u_200429,2026-06-07,paid_social,Pakistan,Android,pro_annual,18-24,7.0.1,15
u_200430,2026-03-31,influencer,United Arab Emirates,iOS,free,25-34,7.0.1,17.4
u_200431,2026-04-26,referral,United States,iOS,free,25-34,6.9.2,16.5
u_200432,2026-05-11,influencer,Pakistan,iOS,free,25-34,7.1.0,18.2
u_200433,2026-06-21,paid_social,Brazil,Android,free,18-24,7.0.0,14
u_200434,2026-05-08,influencer,India,Android,pro_annual,13-17,7.0.1,14
u_200435,2026-06-05,organic_search,United Arab Emirates,Android,free,25-34,7.0.1,13
u_200436,2026-05-13,paid_social,United States,Web,free,13-17,7.0.1,n/a
u_200437,2026-03-15,paid_social,Nigeria,iOS,free,35-44,7.1.0,16.5
u_200438,2026-05-18,paid_search,India,Web,free,45+,6.9.0,n/a
u_200439,2026-04-18,app_store_browse,Turkey,Web,free,35-44,7.0.0,n/a
u_200440,2026-03-17,paid_social,Philippines,Android,free,45+,7.0.1,13
u_200441,2026-03-29,organic_search,United States,Android,free,45+,7.1.0,13
u_200442,2026-03-01,referral,United Kingdom,iOS,free,18-24,7.0.1,18.0
u_200443,2026-05-21,organic_search,United States,iOS,free,35-44,6.9.0,18.2
u_200444,2026-03-31,referral,Germany,iOS,free,18-24,6.9.2,16.5
u_200445,2026-03-29,influencer,Pakistan,Android,free,45+,7.1.0,12
u_200446,2026-05-25,organic_search,Germany,iOS,free,25-34,7.1.0,16.5
u_200447,2026-03-01,organic_search,Nigeria,iOS,free,25-34,7.1.0,18.2
u_200448,2026-05-12,app_store_browse,Pakistan,iOS,free,13-17,6.9.0,18.0
u_200449,2026-04-20,paid_social,United States,Android,free,25-34,6.9.0,12
u_200450,2026-04-17,referral,United Kingdom,iOS,free,18-24,7.1.0,18.2
u_200451,2026-04-21,paid_social,United Kingdom,Android,free,18-24,7.0.1,15
u_200452,2026-05-20,referral,Philippines,iOS,free,18-24,7.0.1,18.0
u_200453,2026-03-29,paid_search,United States,Android,free,35-44,7.1.0,13
u_200454,2026-04-07,paid_search,United States,iOS,free,45+,7.0.1,18.2
u_200455,2026-05-05,organic_search,Turkey,Android,free,25-34,7.0.1,12
u_200456,2026-05-25,organic_search,Philippines,Android,free,25-34,6.8.0,14
u_200457,2026-04-04,referral,United Arab Emirates,Android,enterprise,45+,7.1.0,13
u_200458,2026-03-30,paid_social,United Kingdom,Android,free,25-34,7.1.0,13
u_200459,2026-06-03,paid_search,United States,iOS,pro_monthly,25-34,7.0.1,17.0
u_200460,2026-04-14,paid_search,United States,Android,free,25-34,7.1.0,13
u_200461,2026-06-14,organic_search,Germany,iOS,free,25-34,7.1.0,18.0
u_200462,2026-04-30,organic_search,India,Web,free,18-24,7.0.1,n/a
u_200463,2026-03-14,referral,Indonesia,Android,free,18-24,7.1.0,13
u_200464,2026-04-26,paid_social,Turkey,Android,free,35-44,7.1.0,13
u_200465,2026-05-06,organic_search,Pakistan,Android,free,35-44,7.0.0,14
u_200466,2026-04-20,referral,Pakistan,Android,pro_monthly,25-34,6.9.2,12
u_200467,2026-06-07,paid_social,Germany,Android,free,13-17,6.9.0,14
u_200468,2026-05-12,app_store_browse,United Arab Emirates,iOS,free,18-24,7.1.0,18.2
u_200469,2026-04-07,organic_search,Pakistan,iOS,free,25-34,7.1.0,17.4
u_200470,2026-05-15,paid_social,United States,iOS,free,35-44,7.0.1,16.5
u_200471,2026-04-17,paid_social,India,Android,free,18-24,7.1.0,14
u_200472,2026-04-22,paid_social,United States,iOS,pro_monthly,35-44,7.0.0,16.5
u_200473,2026-06-19,influencer,Turkey,Android,free,18-24,7.1.0,14
u_200474,2026-04-06,paid_social,Brazil,iOS,pro_monthly,45+,7.0.0,18.2
u_200475,2026-03-01,organic_search,United Arab Emirates,iOS,free,18-24,6.9.2,18.2
u_200476,2026-05-08,influencer,Pakistan,iOS,free,25-34,6.9.2,17.0
u_200477,2026-05-24,paid_social,Pakistan,Android,pro_monthly,25-34,7.0.1,12
u_200478,2026-06-20,paid_social,United Kingdom,Android,pro_monthly,35-44,6.9.2,15
u_200479,2026-04-14,app_store_browse,United Arab Emirates,iOS,free,18-24,7.1.0,17.4
u_200480,2026-04-01,influencer,United Kingdom,Android,free,25-34,6.9.2,14
u_200481,2026-03-22,organic_search,United States,iOS,free,35-44,6.9.0,16.5
u_200482,2026-04-27,organic_search,Pakistan,iOS,free,25-34,7.0.1,18.0
u_200483,2026-05-06,app_store_browse,Philippines,iOS,pro_monthly,18-24,6.9.0,17.4
u_200484,2026-06-18,paid_social,United Arab Emirates,Android,free,25-34,7.0.1,12
u_200485,2026-06-20,paid_search,Indonesia,iOS,free,18-24,6.9.0,18.0
u_200486,2026-04-01,paid_social,United States,Android,free,25-34,7.0.0,14
u_200487,2026-06-20,organic_search,Brazil,iOS,pro_annual,25-34,7.0.0,16.5
u_200488,2026-04-15,organic_search,Germany,iOS,pro_monthly,18-24,7.0.1,17.4
u_200489,2026-04-18,paid_social,Brazil,Android,free,25-34,7.1.0,15
u_200490,2026-03-26,paid_search,Saudi Arabia,Android,free,18-24,7.0.1,14
u_200491,2026-05-05,paid_social,United States,Android,free,25-34,6.9.2,14
u_200492,2026-05-07,paid_search,Turkey,Android,pro_monthly,25-34,6.8.0,14
u_200493,2026-06-19,paid_social,Nigeria,Android,free,18-24,7.1.0,15
u_200494,2026-03-13,referral,Saudi Arabia,Web,free,25-34,7.1.0,n/a
u_200495,2026-03-17,organic_search,India,Android,free,18-24,7.0.0,15
u_200496,2026-03-31,app_store_browse,India,Android,free,18-24,7.0.0,12
u_200497,2026-03-03,app_store_browse,United States,Android,free,35-44,6.9.2,13
u_200498,2026-05-26,app_store_browse,Nigeria,Android,free,25-34,7.0.1,12
u_200499,2026-03-01,app_store_browse,United Arab Emirates,Android,pro_monthly,18-24,6.9.0,13
u_200500,2026-05-21,paid_social,United Kingdom,iOS,free,13-17,7.0.1,17.4
u_200501,2026-06-11,influencer,United Kingdom,iOS,free,18-24,6.9.2,18.2
u_200502,2026-06-19,paid_search,Saudi Arabia,Android,pro_annual,35-44,7.1.0,12
u_200503,2026-03-07,organic_search,Brazil,Android,free,45+,7.0.0,15
u_200504,2026-05-10,influencer,India,Android,free,18-24,7.1.0,12
u_200505,2026-03-05,organic_search,India,iOS,pro_annual,18-24,6.9.2,17.0
u_200506,2026-04-23,organic_search,Brazil,iOS,free,25-34,7.0.1,17.4
u_200507,2026-05-21,app_store_browse,United States,Android,pro_annual,25-34,6.8.0,14
u_200508,2026-05-20,referral,United States,Web,free,45+,7.0.0,n/a
u_200509,2026-05-19,influencer,India,Web,free,18-24,7.0.1,n/a
u_200510,2026-04-15,referral,Nigeria,Android,free,18-24,7.0.1,15
u_200511,2026-04-04,organic_search,Pakistan,Android,free,25-34,7.0.0,14
u_200512,2026-06-12,influencer,Philippines,Android,free,25-34,7.0.1,13
u_200513,2026-05-20,paid_social,Pakistan,Web,pro_annual,18-24,6.9.2,n/a
u_200514,2026-04-05,influencer,Turkey,iOS,free,45+,7.0.0,17.0
u_200515,2026-04-14,app_store_browse,Philippines,Android,free,18-24,7.1.0,12
u_200516,2026-05-11,paid_search,India,iOS,free,35-44,7.0.0,17.0
u_200517,2026-05-06,organic_search,United States,iOS,free,18-24,6.9.0,18.0
u_200518,2026-05-23,influencer,India,iOS,pro_annual,25-34,7.0.1,17.4
u_200519,2026-06-18,organic_search,United Kingdom,Android,free,25-34,6.9.0,14
u_200520,2026-04-06,influencer,Brazil,iOS,pro_monthly,18-24,6.9.2,17.4
u_200521,2026-04-20,organic_search,Turkey,iOS,free,25-34,6.9.2,17.0
u_200522,2026-05-15,organic_search,Turkey,Android,free,18-24,7.0.1,12
u_200523,2026-04-23,referral,United States,Web,free,25-34,7.1.0,n/a
u_200524,2026-04-14,organic_search,United States,Android,free,45+,6.9.2,13
u_200525,2026-04-29,organic_search,Pakistan,Web,free,13-17,7.0.0,n/a
u_200526,2026-05-23,paid_social,Philippines,Web,free,25-34,7.0.1,n/a
u_200527,2026-04-15,paid_social,Pakistan,iOS,free,13-17,7.1.0,17.4
u_200528,2026-03-19,influencer,India,iOS,free,18-24,6.9.0,16.5
u_200529,2026-03-23,referral,India,Android,free,45+,7.0.0,15
u_200530,2026-03-10,paid_search,Germany,Android,free,35-44,6.9.2,14
u_200531,2026-03-05,referral,United Arab Emirates,iOS,free,18-24,6.9.2,18.2
u_200532,2026-04-10,influencer,Nigeria,iOS,free,18-24,7.0.0,17.0
u_200533,2026-03-14,paid_social,United States,Android,free,25-34,7.1.0,12
u_200534,2026-03-07,paid_search,Saudi Arabia,iOS,pro_monthly,18-24,7.1.0,17.0
u_200535,2026-04-30,influencer,Turkey,iOS,free,25-34,7.1.0,17.4
u_200536,2026-03-17,paid_social,United Kingdom,Android,free,18-24,6.9.2,14
u_200537,2026-05-25,paid_search,Philippines,Web,pro_monthly,18-24,6.9.2,n/a
u_200538,2026-05-28,paid_social,India,Android,free,18-24,7.0.1,15
u_200539,2026-05-17,app_store_browse,Turkey,iOS,free,18-24,7.1.0,17.4
u_200540,2026-03-30,paid_social,Pakistan,Android,free,25-34,6.9.2,14
u_200541,2026-04-14,paid_search,Brazil,Web,free,35-44,7.0.0,n/a
u_200542,2026-05-14,referral,India,iOS,free,25-34,7.1.0,17.4
u_200543,2026-06-08,influencer,United States,iOS,free,18-24,7.0.1,17.4
u_200544,2026-06-16,paid_social,Pakistan,Web,free,25-34,7.1.0,n/a
u_200545,2026-05-31,influencer,India,iOS,free,25-34,6.9.2,18.0
u_200546,2026-04-11,paid_social,Pakistan,Web,free,13-17,7.0.0,n/a
u_200547,2026-05-16,paid_social,United States,Android,pro_annual,35-44,7.1.0,12
u_200548,2026-03-19,paid_social,United States,Android,pro_monthly,18-24,7.1.0,12
u_200549,2026-05-20,paid_social,Pakistan,Android,free,25-34,7.1.0,14
u_200550,2026-05-07,paid_search,Saudi Arabia,iOS,pro_monthly,35-44,7.1.0,16.5
u_200551,2026-05-13,app_store_browse,India,iOS,free,45+,7.0.1,17.4
u_200552,2026-06-01,app_store_browse,Indonesia,Web,free,25-34,7.1.0,n/a
u_200553,2026-03-26,paid_search,Turkey,Android,free,45+,7.0.1,13
u_200554,2026-04-06,organic_search,India,iOS,free,18-24,7.0.1,18.2
u_200555,2026-05-24,organic_search,Pakistan,Android,free,13-17,7.1.0,14
u_200556,2026-05-29,organic_search,United States,Android,free,18-24,7.1.0,14
u_200557,2026-03-15,app_store_browse,United States,Android,free,45+,7.0.0,15
u_200558,2026-03-09,paid_social,Philippines,Android,free,25-34,7.1.0,13
u_200559,2026-03-26,influencer,Philippines,iOS,pro_monthly,18-24,7.0.0,17.4
u_200560,2026-05-28,organic_search,India,iOS,free,35-44,7.0.0,17.4
u_200561,2026-06-11,organic_search,Indonesia,Android,free,18-24,7.1.0,15
u_200562,2026-04-27,app_store_browse,United States,Android,free,18-24,7.1.0,15
u_200563,2026-03-30,paid_social,Indonesia,Android,pro_monthly,18-24,6.8.0,12
u_200564,2026-03-09,app_store_browse,Pakistan,iOS,free,35-44,6.9.2,17.0
u_200565,2026-03-31,organic_search,United States,iOS,free,35-44,6.9.2,17.4
u_200566,2026-05-16,organic_search,Nigeria,iOS,free,35-44,7.0.1,17.0
u_200567,2026-04-21,paid_social,United States,Android,enterprise,45+,7.0.1,14
u_200568,2026-03-10,organic_search,Pakistan,iOS,free,45+,6.9.0,18.0
u_200569,2026-05-26,influencer,Pakistan,Android,pro_monthly,35-44,7.0.0,12
u_200570,2026-05-12,referral,India,iOS,free,25-34,7.0.1,17.4
u_200571,2026-06-01,paid_social,India,iOS,free,25-34,7.0.1,17.4
u_200572,2026-03-18,organic_search,Nigeria,iOS,free,18-24,7.0.1,18.2
u_200573,2026-06-01,influencer,United States,Android,free,35-44,7.0.1,13
u_200574,2026-05-14,paid_social,United Arab Emirates,Android,free,45+,7.1.0,13
u_200575,2026-06-08,paid_social,United Kingdom,Android,free,35-44,6.9.2,14
u_200576,2026-04-09,influencer,United States,iOS,free,18-24,7.0.1,17.4
u_200577,2026-04-04,paid_social,Germany,iOS,pro_annual,25-34,7.1.0,18.2
u_200578,2026-05-21,organic_search,United States,Android,pro_monthly,45+,6.9.2,12
u_200579,2026-06-11,paid_social,Indonesia,Android,free,18-24,6.9.0,15
u_200580,2026-03-15,organic_search,United Kingdom,iOS,pro_monthly,18-24,7.1.0,17.0
u_200581,2026-05-14,paid_social,Indonesia,Android,free,25-34,7.1.0,15
u_200582,2026-03-03,paid_search,United States,Android,pro_annual,18-24,7.1.0,13
u_200583,2026-03-10,organic_search,United States,Android,free,18-24,6.9.0,15
u_200584,2026-03-04,influencer,United Arab Emirates,Android,free,25-34,7.1.0,13
u_200585,2026-06-15,paid_social,United Arab Emirates,iOS,free,25-34,7.1.0,18.2
u_200586,2026-03-02,organic_search,Nigeria,iOS,free,25-34,7.0.1,18.0
u_200587,2026-05-08,paid_social,United Arab Emirates,Android,pro_annual,18-24,7.1.0,14
u_200588,2026-06-21,referral,India,Web,pro_annual,25-34,7.0.0,n/a
u_200589,2026-06-13,influencer,Pakistan,Web,free,35-44,7.1.0,n/a
u_200590,2026-05-20,influencer,United Arab Emirates,iOS,free,25-34,6.9.0,16.5
u_200591,2026-04-28,influencer,Pakistan,Android,enterprise,13-17,7.1.0,14
u_200592,2026-03-30,paid_search,United States,Android,pro_monthly,35-44,6.9.2,12
u_200593,2026-05-31,paid_social,United Arab Emirates,Android,free,25-34,7.1.0,12
u_200594,2026-06-13,paid_search,India,Web,free,18-24,7.0.1,n/a
u_200595,2026-03-16,paid_social,Pakistan,Android,free,18-24,6.9.0,12
u_200596,2026-03-09,influencer,United Kingdom,Android,free,25-34,7.0.1,13
u_200597,2026-03-21,paid_social,United States,Android,free,25-34,7.1.0,12
u_200598,2026-05-13,paid_social,Pakistan,Web,free,25-34,7.0.1,n/a
u_200599,2026-05-27,paid_social,India,iOS,free,35-44,7.0.1,18.0
u_200600,2026-03-21,paid_search,United States,Android,free,25-34,7.1.0,12
u_200601,2026-03-09,influencer,United States,Web,free,45+,7.0.1,n/a
u_200602,2026-03-03,paid_social,United Kingdom,iOS,free,35-44,7.1.0,18.2
u_200603,2026-03-19,influencer,Nigeria,iOS,free,25-34,7.0.1,17.0
u_200604,2026-03-07,organic_search,United Arab Emirates,Android,free,35-44,7.0.0,13
u_200605,2026-03-21,paid_search,Philippines,Web,free,25-34,7.0.0,n/a
u_200606,2026-06-07,organic_search,Pakistan,iOS,free,25-34,6.9.2,17.0
u_200607,2026-03-08,referral,Indonesia,Android,free,35-44,7.0.0,15
u_200608,2026-04-05,paid_search,United States,Android,free,45+,7.1.0,12
u_200609,2026-03-29,paid_social,Pakistan,Android,free,25-34,7.1.0,12
u_200610,2026-03-05,referral,Saudi Arabia,iOS,free,25-34,7.0.0,17.4
u_200611,2026-06-17,paid_search,United Kingdom,iOS,pro_monthly,18-24,7.1.0,16.5
u_200612,2026-06-14,paid_social,United States,iOS,free,18-24,6.8.0,18.0
u_200613,2026-06-08,influencer,United Arab Emirates,Android,free,25-34,7.1.0,14
u_200614,2026-03-12,paid_social,United States,iOS,free,18-24,7.0.0,17.4
u_200615,2026-05-10,influencer,Pakistan,iOS,free,25-34,7.0.1,17.4
u_200616,2026-03-08,paid_social,Nigeria,Android,free,35-44,7.0.0,12
u_200617,2026-03-22,paid_social,Turkey,Web,free,18-24,7.0.1,n/a
u_200618,2026-05-21,paid_search,Saudi Arabia,Android,free,35-44,7.1.0,13
u_200619,2026-03-13,influencer,United States,Web,free,35-44,7.0.1,n/a
u_200620,2026-04-15,influencer,Indonesia,iOS,free,18-24,6.9.0,17.0
u_200621,2026-05-22,app_store_browse,United Arab Emirates,Android,free,18-24,6.9.2,13
u_200622,2026-05-15,influencer,Philippines,Android,free,18-24,7.0.1,14
u_200623,2026-05-18,organic_search,Germany,iOS,free,25-34,7.1.0,18.0
u_200624,2026-04-28,referral,Nigeria,iOS,free,35-44,7.1.0,17.0
u_200625,2026-06-11,paid_social,Germany,iOS,free,25-34,6.8.0,17.4
u_200626,2026-03-25,referral,United States,Android,free,18-24,7.1.0,13
